IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,37.4,,,29.46,,46.08,37.4 [29.46 – 46.08],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,37.42,,,28.92,,45.92,37.42 [28.92 – 45.92],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,37.55,,,29.76,,46.04,37.55 [29.76 – 46.04],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,37.62,,,30.36,,45.46,37.62 [30.36 – 45.46],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,GRC,Greece,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,37.66,,,30.88,,44.93,37.66 [30.88 – 44.93],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,37.68,,,30.26,,45.72,37.68 [30.26 – 45.72],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,38.06,,,29.63,,46.49,38.06 [29.63 – 46.49],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,38.13,,,30.75,,46.09,38.13 [30.75 – 46.09],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,38.17,,,30.14,,46.78,38.17 [30.14 – 46.78],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,38.18,,,27.79,,49.6,38.18 [27.79 – 49.6],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,38.32,,,30.02,,47.37,38.32 [30.02 – 47.37],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,38.36,,,30.29,,47.12,38.36 [30.29 – 47.12],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,38.38,,,31.59,,45.65,38.38 [31.59 – 45.65],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,AND,Andorra,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,38.4,,,30.84,,46.55,38.4 [30.84 – 46.55],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,38.54,,,30.86,,46.78,38.54 [30.86 – 46.78],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,38.61,,,22.62,,57.49,38.61 [22.62 – 57.49],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,38.63,,,30.62,,47.28,38.63 [30.62 – 47.28],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,38.68,,,28.51,,49.93,38.68 [28.51 – 49.93],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,38.75,,,29.67,,48.64,38.75 [29.67 – 48.64],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,38.78,,,30.55,,47.01,38.78 [30.55 – 47.01],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,38.79,,,29.9,,48.5,38.79 [29.9 – 48.5],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,38.8,,,29.91,,48.51,38.8 [29.91 – 48.51],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,38.96,,,30.54,,47.38,38.96 [30.54 – 47.38],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,38.97,,,30.91,,47.66,38.97 [30.91 – 47.66],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,39.27,,,32.82,,46.12,39.27 [32.82 – 46.12],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,39.46,,,23.12,,55.8,39.46 [23.12 – 55.8],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,39.46,,,30.83,,48.77,39.46 [30.83 – 48.77],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,39.46,,,32.24,,47.16,39.46 [32.24 – 47.16],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,39.66,,,31.27,,48.57,39.66 [31.27 – 48.57],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,39.76,,,30.33,,49.85,39.76 [30.33 – 49.85],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,39.8,,,31.53,,48.69,39.8 [31.53 – 48.69],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,AND,Andorra,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,39.96,,,31.98,,48.51,39.96 [31.98 – 48.51],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,40.01,,,32.79,,47.69,40.01 [32.79 – 47.69],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,USA,United States of America,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,40.01,,,33.05,,47.35,40.01 [33.05 – 47.35],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,40.18,,,34.01,,46.69,40.18 [34.01 – 46.69],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,40.19,,,31.09,,50.02,40.19 [31.09 – 50.02],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,DZA,Algeria,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,40.25,,,30.98,,50.26,40.25 [30.98 – 50.26],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,40.36,,,31.24,,50.16,40.36 [31.24 – 50.16],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,40.37,,,30.91,,50.59,40.37 [30.91 – 50.59],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,40.37,,,32.75,,48.48,40.37 [32.75 – 48.48],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MLI,Mali,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,40.42,,,33.55,,47.29,40.42 [33.55 – 47.29],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,40.49,,,31.2,,50.51,40.49 [31.2 – 50.51],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,BEL,Belgium,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,40.62,,,33.29,,48.4,40.62 [33.29 – 48.4],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,40.9,,,31.14,,51.27,40.9 [31.14 – 51.27],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,40.99,,,24.39,,59.94,40.99 [24.39 – 59.94],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,GRC,Greece,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,41.14,,,33.66,,49.04,41.14 [33.66 – 49.04],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,41.31,,,33.45,,49.17,41.31 [33.45 – 49.17],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,41.35,,,32.76,,49.94,41.35 [32.76 – 49.94],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,41.39,,,34.34,,48.79,41.39 [34.34 – 48.79],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,41.44,,,32.77,,50.68,41.44 [32.77 – 50.68],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,41.54,,,32.04,,51.71,41.54 [32.04 – 51.71],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,41.58,,,33.58,,50.02,41.58 [33.58 – 50.02],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,41.75,,,33.63,,50.31,41.75 [33.63 – 50.31],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,42.15,,,31.68,,53.28,42.15 [31.68 – 53.28],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,42.21,,,35.5,,49.2,42.21 [35.5 – 49.2],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,42.38,,,35.29,,49.77,42.38 [35.29 – 49.77],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,42.79,,,32.68,,53.54,42.79 [32.68 – 53.54],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,42.79,,,34.31,,51.71,42.79 [34.31 – 51.71],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BRB,Barbados,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,42.9,,,34.12,,51.69,42.9 [34.12 – 51.69],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,43.26,,,34.94,,51.9,43.26 [34.94 – 51.9],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,43.3,,,27.09,,59.51,43.3 [27.09 – 59.51],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,43.3,,,34.77,,52.24,43.3 [34.77 – 52.24],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,43.38,,,34.35,,52.88,43.38 [34.35 – 52.88],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,43.38,,,34.6,,52.6,43.38 [34.6 – 52.6],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,43.4,,,34.95,,52.22,43.4 [34.95 – 52.22],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,43.52,,,33.77,,53.73,43.52 [33.77 – 53.73],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,43.78,,,34.39,,53.64,43.78 [34.39 – 53.64],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,43.89,,,29.21,,59.73,43.89 [29.21 – 59.73],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,44.01,,,35.35,,52.66,44.01 [35.35 – 52.66],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,44.13,,,36.93,,51.59,44.13 [36.93 – 51.59],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,44.35,,,36.81,,52.12,44.35 [36.81 – 52.12],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,44.43,,,36.4,,52.73,44.43 [36.4 – 52.73],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,44.91,,,36.68,,53.43,44.91 [36.68 – 53.43],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,45.25,,,36.56,,54.24,45.25 [36.56 – 54.24],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,45.25,,,37.59,,53.16,45.25 [37.59 – 53.16],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,45.78,,,35.77,,56.15,45.78 [35.77 – 56.15],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,46.06,,,37.92,,54.39,46.06 [37.92 – 54.39],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,46.07,,,37.7,,54.45,46.07 [37.7 – 54.45],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,46.23,,,38.44,,54.21,46.23 [38.44 – 54.21],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,47.02,,,38.86,,55.33,47.02 [38.86 – 55.33],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MLI,Mali,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,47.1,,,39.47,,54.74,47.1 [39.47 – 54.74],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,47.25,,,38.33,,56.35,47.25 [38.33 – 56.35],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,47.26,,,37.73,,57,47.26 [37.73 – 57],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,USA,United States of America,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,48.02,,,40.07,,56.08,48.02 [40.07 – 56.08],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,48.48,,,39.48,,57.6,48.48 [39.48 – 57.6],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,48.65,,,36.3,,61.17,48.65 [36.3 – 61.17],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,48.7,,,38.83,,58.69,48.7 [38.83 – 58.69],,,EN,2018-09-13T05:00:00.000Z
